Id,SalePrice
0,128840.10470898967
1,157046.3196562553
2,184252.28001256488
3,181164.25931761996
4,198797.9459631869
5,182166.42077893004
6,172851.06005573738
7,175886.06159324385
8,182977.28929506746
9,117989.65071388087
10,198504.23586358808
11,93497.02181500081
12,99610.13151313306
13,151966.70504151593
14,134551.33003098794
15,387094.110572044
16,260192.98825968365
17,306502.7181063509
18,236570.99957869752
19,458140.1942539683
20,308482.37361088657
21,204409.54169033133
22,175432.70060832732
23,173865.93725467447
24,169151.73179139514
25,202826.7393210637
26,330675.4836731101
27,250574.640071008
28,208922.28126242253
29,194740.57262605082
30,191709.6976853261
31,105161.77208469788
32,177893.45683376145
33,306533.5543923134
34,295413.72684393957
35,216714.9056351387
36,177120.88537016168
37,153843.89067378017
38,151727.8202719422
39,150989.69238201858
40,173116.00118170923
41,158457.31221694947
42,292434.5402393689
43,232941.50099272502
44,215063.302481979
45,174631.4100156091
46,219494.57895761213
47,207290.04355738446
48,170876.50141936232
49,150440.8408843571
50,150270.1187469739
51,162873.208950239
52,154837.4371923439
53,173888.5857483469
54,177751.25990277657
55,166860.79075433742
56,153687.3485014904
57,129102.63134164244
58,226234.63448299785
59,138080.7567183367
60,145267.6161367408
61,165338.78378626116
62,114982.66276960874
63,122367.29227257379
64,131121.72237064314
65,130512.67424623888
66,100921.84421936283
67,127609.38779864713
68,143224.2781524317
69,170051.6727979099
70,129023.89328440769
71,111775.01580883497
72,144033.9616461184
73,120265.44149875634
74,159016.47036423188
75,118792.80688955529
76,80408.40393489703
77,195082.90211984818
78,223739.18247754328
79,110669.22023147639
80,163190.3072840965
81,146641.07122639296
82,229659.50671839612
83,86772.28654015319
84,109459.86646054665
85,122387.10531615684
86,140418.20472940826
87,136646.32417835333
88,114383.30737668855
89,145702.88797285839
90,117776.27844698889
91,145542.11127609748
92,147170.7239333259
93,110420.38107384637
94,176189.15075130286
95,94824.98536382847
96,124602.42350403826
97,97640.28990812134
98,108657.02641065829
99,156322.56055102576
100,162448.9649957232
101,126321.89509560775
102,120197.2491005609
103,160401.3654336007
104,155361.05579811757
105,217133.16684236962
106,79816.25486701522
107,218413.8441896773
108,144514.2909502076
109,125145.36980371077
110,134429.59086265875
111,148762.35154252345
112,246190.52674954393
113,107352.72374582801
114,204014.46490832942
115,211228.51691812146
116,203992.9725382341
117,166021.03784052786
118,142016.26914398847
119,194752.5157399534
120,142718.42984979288
121,128646.58739870622
122,335222.9489583749
123,240909.38051164657
124,140966.07449736336
125,75917.09019100269
126,104199.12937720813
127,146630.29613442376
128,107509.12013827506
129,137949.93326611456
130,106068.85506245498
131,123450.79143990036
132,116015.23420295115
133,136591.13910367686
134,120456.23746948811
135,227732.72363681518
136,168626.79798653562
137,182273.1214800256
138,204406.93229346458
139,194642.2247095282
140,67074.66817395567
141,112486.20273297442
142,100629.197610449
143,272168.223311191
144,255195.25504821166
145,168431.8629917194
146,178383.5186199709
147,212602.20864733285
148,201826.83062680496
149,156112.28963405808
150,150008.48883847176
151,152929.60135830782
152,175393.51270896904
153,122483.32074696703
154,88925.34247978545
155,79482.69851069956
156,92165.81786437036
157,126902.00395513292
158,129995.58491149696
159,154986.94773235268
160,139493.18229337447
161,147107.75706885947
162,303270.13090748206
163,213708.79631124076
164,130271.21738380581
165,170332.554215337
166,186939.51210045686
167,278890.61587964563
168,172056.2960140989
169,356318.9669630919
170,225318.68178824193
171,254071.52235712964
172,167412.93953585345
173,181744.01005472298
174,179808.26133417216
175,160455.98760639402
176,172255.83832403756
177,211230.8000966346
178,180194.20614108146
179,262066.0161936
180,184122.09312033787
181,221015.6130851659
182,227740.0717693804
183,226825.3868322476
184,182372.699701583
185,152264.48189274876
186,161840.77615347735
187,141935.5061525107
188,138950.7311647824
189,120360.53117453546
190,121044.93258385046
191,94460.71447024195
192,97378.69004008394
193,154458.74508984384
194,157304.19625413336
195,155020.18150352372
196,154529.77625867503
197,151677.19687332847
198,139906.64282078645
199,143584.64367545664
200,450852.0736507936
201,403666.0337539682
202,391046.17243192927
203,470871.5814660894
204,317833.0758262005
205,338137.7597905302
206,356580.64509420283
207,332175.2202055157
208,300415.9076236313
209,340120.8394113377
210,278603.05749397416
211,481853.6580396826
212,298380.7555458927
213,252380.89502449534
214,184950.00751981782
215,188974.56096794107
216,214256.4165827726
217,474166.91533333337
218,386505.3997368743
219,324806.20185063547
220,260425.20875
221,305091.65405626677
222,189295.2357878919
223,173656.02710877743
224,174704.22178271774
225,168859.61969542023
226,166842.93546554947
227,192482.2287053686
228,190597.6141395706
229,186419.21517971213
230,172135.09450114542
231,257195.66025956225
232,167440.07823722227
233,184374.28190711632
234,171104.79130125284
235,271430.22130156687
236,171255.11695112137
237,346689.23108463763
238,329297.74133733456
239,241456.42224884644
240,259706.61711522963
241,263711.30852314626
242,263470.12247570994
243,309114.57394398574
244,239002.83117915769
245,474608.900105561
246,216420.69665918837
247,222156.01202064008
248,291088.0688754193
249,230339.09110438853
250,258632.3089339681
251,241467.11759386695
252,255687.62636860128
253,215517.4032963682
254,198998.74779946636
255,193858.86266476085
256,178093.13515918388
257,147141.6774213307
258,205289.83499780894
259,258121.6279073318
260,178164.59583441782
261,134446.02410073002
262,155815.53155614468
263,216004.80986249752
264,228727.47203321423
265,184627.92726715558
266,171481.40867167
267,184593.21537169497
268,165472.85084108365
269,168242.35584104274
270,122578.93317270964
271,131525.51460361938
272,124422.51845585895
273,136073.131512003
274,132097.04344100118
275,119365.97954764933
276,365804.8158160172
277,213452.5832277602
278,277528.31286940834
279,188859.51105223302
280,180894.92155051022
281,171945.88784166833
282,174513.3067737058
283,315777.40205285914
284,236342.4086291399
285,274055.8498849418
286,218335.13944260153
287,213005.3337810995
288,159646.94845514986
289,152917.59528213154
290,237518.29892859567
291,123632.1108372699
292,145496.97511168534
293,220690.14007895975
294,159751.87062166975
295,119155.40205795344
296,120191.34495063889
297,141838.6058781769
298,178064.78434985742
299,159876.30612443658
300,158617.62834310846
301,162726.42903625546
302,162630.67049250216
303,116659.68354554276
304,174086.08713719036
305,164016.8461325052
306,206427.1694341054
307,141539.55139536818
308,157944.89690888923
